appln_id;npl_biblio;ipc_class_symbol;appln_abstract;appln_auth;appln_nr_original;npl_issn
497002602;"MENG L ET AL: 'Fast screening of ketamine in biological samples based on molecularly imprinted photonic hydrogels', ANALYTICA CHIMICA ACTA, ELSEVIER, AMSTERDAM, NL, vol. 771, 8 February 2013 (2013-02-08), pages 86 - 94, XP028991904, ISSN: 0003-2670, DOI: 10.1016/J.ACA.2013.01.055";"B82Y  40/00";"A colorimetric sensor for detecting an analyte of interest that includes multiple surfaces and a molecularly imprinted polymer defining a cavity shaped to receive an analyte of interest. Each surface defines a void (e.g., a pore or a nanohole) and at least one surface defines a fluid inlet. The sensor is configured such that, when an analyte contacts the molecularly imprinted polymer and becomes disposed within the cavity, a wettability of at least one of the surfaces changes thereby to cause a detectable color change in the sensor. Optionally, the sensor may also include a metal layer at a bottom of each void or nanohole and outside a top of each void or nanohole for use as a plasmon resonance-type sensor.";"WO";"US2018/037304";"0003-2670"
497002602;"MENG L ET AL: 'Fast screening of ketamine in biological samples based on molecularly imprinted photonic hydrogels', ANALYTICA CHIMICA ACTA, ELSEVIER, AMSTERDAM, NL, vol. 771, 8 February 2013 (2013-02-08), pages 86 - 94, XP028991904, ISSN: 0003-2670, DOI: 10.1016/J.ACA.2013.01.055";"B82Y  15/00";"A colorimetric sensor for detecting an analyte of interest that includes multiple surfaces and a molecularly imprinted polymer defining a cavity shaped to receive an analyte of interest. Each surface defines a void (e.g., a pore or a nanohole) and at least one surface defines a fluid inlet. The sensor is configured such that, when an analyte contacts the molecularly imprinted polymer and becomes disposed within the cavity, a wettability of at least one of the surfaces changes thereby to cause a detectable color change in the sensor. Optionally, the sensor may also include a metal layer at a bottom of each void or nanohole and outside a top of each void or nanohole for use as a plasmon resonance-type sensor.";"WO";"US2018/037304";"0003-2670"
497002602;"MENG L ET AL: 'Fast screening of ketamine in biological samples based on molecularly imprinted photonic hydrogels', ANALYTICA CHIMICA ACTA, ELSEVIER, AMSTERDAM, NL, vol. 771, 8 February 2013 (2013-02-08), pages 86 - 94, XP028991904, ISSN: 0003-2670, DOI: 10.1016/J.ACA.2013.01.055";"B82Y  20/00";"A colorimetric sensor for detecting an analyte of interest that includes multiple surfaces and a molecularly imprinted polymer defining a cavity shaped to receive an analyte of interest. Each surface defines a void (e.g., a pore or a nanohole) and at least one surface defines a fluid inlet. The sensor is configured such that, when an analyte contacts the molecularly imprinted polymer and becomes disposed within the cavity, a wettability of at least one of the surfaces changes thereby to cause a detectable color change in the sensor. Optionally, the sensor may also include a metal layer at a bottom of each void or nanohole and outside a top of each void or nanohole for use as a plasmon resonance-type sensor.";"WO";"US2018/037304";"0003-2670"
497064809;"J. TRZMIEL ET AL: 'Dielectric spectroscopy investigations of nanostructured silicon', CURRENT APPLIED PHYSICS, vol. 14, no. 8, 1 August 2014 (2014-08-01), AMSTERDAM, NL, pages 991 - 997, XP055532722, ISSN: 1567-1739, DOI: 10.1016/j.cap.2014.05.004";"B82Y  30/00";"Le procédé de production selon l'invention, consiste en une transformation à échelle nanométrique du silicium cristallin dans un arrangement hybride enterré dans le réseau cristallin d'une plaquette de silicium, pour améliorer le rendement de la conversion de la lumière en électricité, au moyen d'électrons chauds. Tous les paramètres, procédures et étapes de la fabrication de cellules à photoconversion géante, ont été testés et validés séparément, en fabriquant vingt séries de dispositifs test. Un exemple de la technologie consiste à fabriquer une cellule photovoltaique classique de silicium cristallin à simple jonction collectrice et compléter le dispositif ainsi obtenu par une implantation d'ions amorphisante suivie d'un traitement thermique post implanttaion. La modulation enterrée du cristal, spécifique à la photoconversion géante, est alors réalisée à échelle nanoscopique de façon contrôlée pour obtenir les SEGTONs et la SEG-MATTER actifs aussi bien optiquement qu'électroniquement, conjointement avec la conversion primaire du convertisseur hôte.";"FR";"1700583";"1567-1739"
497064809;"SZLUFCIK J ET AL: 'Low-Cost Industrial Technologies of Crystalline Silicon Solar Cells', PROCEEDINGS OF THE IEEE, IEEE. NEW YORK, US, vol. 85, no. 5, 1 May 1997 (1997-05-01), pages 711 - 730, XP011043842, ISSN: 0018-9219, DOI: 10.1109/5.588971";"B82Y  30/00";"Le procédé de production selon l'invention, consiste en une transformation à échelle nanométrique du silicium cristallin dans un arrangement hybride enterré dans le réseau cristallin d'une plaquette de silicium, pour améliorer le rendement de la conversion de la lumière en électricité, au moyen d'électrons chauds. Tous les paramètres, procédures et étapes de la fabrication de cellules à photoconversion géante, ont été testés et validés séparément, en fabriquant vingt séries de dispositifs test. Un exemple de la technologie consiste à fabriquer une cellule photovoltaique classique de silicium cristallin à simple jonction collectrice et compléter le dispositif ainsi obtenu par une implantation d'ions amorphisante suivie d'un traitement thermique post implanttaion. La modulation enterrée du cristal, spécifique à la photoconversion géante, est alors réalisée à échelle nanoscopique de façon contrôlée pour obtenir les SEGTONs et la SEG-MATTER actifs aussi bien optiquement qu'électroniquement, conjointement avec la conversion primaire du convertisseur hôte.";"FR";"1700583";"0018-9219"
497064809;"J.LE PERCHEC ET AL: '19.3% Efficiency on P-Type Silicon Solar Cells by Pulsion Plasma-Immersion Implantation', ENERGY PROCEDIA, vol. 33, 1 January 2013 (2013-01-01), NL, pages 18 - 23, XP055533087, ISSN: 1876-6102, DOI: 10.1016/j.egypro.2013.05.035";"B82Y  30/00";"Le procédé de production selon l'invention, consiste en une transformation à échelle nanométrique du silicium cristallin dans un arrangement hybride enterré dans le réseau cristallin d'une plaquette de silicium, pour améliorer le rendement de la conversion de la lumière en électricité, au moyen d'électrons chauds. Tous les paramètres, procédures et étapes de la fabrication de cellules à photoconversion géante, ont été testés et validés séparément, en fabriquant vingt séries de dispositifs test. Un exemple de la technologie consiste à fabriquer une cellule photovoltaique classique de silicium cristallin à simple jonction collectrice et compléter le dispositif ainsi obtenu par une implantation d'ions amorphisante suivie d'un traitement thermique post implanttaion. La modulation enterrée du cristal, spécifique à la photoconversion géante, est alors réalisée à échelle nanoscopique de façon contrôlée pour obtenir les SEGTONs et la SEG-MATTER actifs aussi bien optiquement qu'électroniquement, conjointement avec la conversion primaire du convertisseur hôte.";"FR";"1700583";"1876-6102"
497101474;"KAMAL BABA ET AL: 'Photocatalytic Anatase TiO 2 Thin Films on Polymer Optical Fiber Using Atmospheric-Pressure Plasma', ACS APPLIED MATERIALS & INTERFACES, vol. 9, no. 15, 6 April 2017 (2017-04-06), US, pages 13733 - 13741, XP055462953, ISSN: 1944-8244, DOI: 10.1021/acsami.7b01398";"B82Y  30/00";"Plasma device (2) for depositing a functional composite film on a substrate (4) at atmospheric pressure, said device comprising a conduit (6) extending along a longitudinal axis with a gas inlet (8); a discharge area (12) configured to electrically excite the gas in the conduit at the inlet in order to produce a plasma at atmospheric pressure; a post-discharge area (14) downstream of the discharge area, comprising at least one first inlet (20) through a wall of the conduit, for injecting a first precursor or precursors mixture in the plasma; a plasma outlet (10). The post-discharge area further comprises at least one second inlet (22) through the wall of the conduit, for injecting a second precursor or precursors mixture in the plasma downstream of the at least first inlet.";"WO";"EP2018/069421";"1944-8244"
497101474;"BOSCHER NICOLAS D ET AL: 'Photocatalytic anatase titanium dioxide thin films deposition by an atmospheric pressure blown arc discharge', APPLIED SURFACE SCIENCE, vol. 311, 30 August 2014 (2014-08-30), pages 721 - 728, XP028875845, ISSN: 0169-4332, DOI: 10.1016/J.APSUSC.2014.05.145";"B82Y  30/00";"Plasma device (2) for depositing a functional composite film on a substrate (4) at atmospheric pressure, said device comprising a conduit (6) extending along a longitudinal axis with a gas inlet (8); a discharge area (12) configured to electrically excite the gas in the conduit at the inlet in order to produce a plasma at atmospheric pressure; a post-discharge area (14) downstream of the discharge area, comprising at least one first inlet (20) through a wall of the conduit, for injecting a first precursor or precursors mixture in the plasma; a plasma outlet (10). The post-discharge area further comprises at least one second inlet (22) through the wall of the conduit, for injecting a second precursor or precursors mixture in the plasma downstream of the at least first inlet.";"WO";"EP2018/069421";"0169-4332"
497181052;"YEN, C.-W. ET AL.: 'Multicolored silver nanoparticles for multiplexed disease diagnostics: distinguishing dengue, yellow fever, and Ebola viruses', LAB ON A CHIP, vol. 15, no. 7, 17 March 2015 (2015-03-17), pages 1638 - 1641, XP055359648, [retrieved on 20180301]";"B82Y  15/00";"This disclosure relates to a multiplex diagnostic method and related kits thereof for detecting the presence of different target analytes in a sample, the method comprising providing the sample and a plurality of reporter particles such as gold nanoparticles having ω different colours to a substrate, the substrate having a assigned spatial regions; and determining, on the substrate, the presence of a colour arising from the reporter particles in each of a assigned spatial regions on the substrate, wherein each of the assigned spatial regions on the substrate is configured to immobilize a target analyte that is different from the other assigned spatial regions, wherein reporter particles of each different colour are configured to couple to a target analyte that is different from the reporter particles of the other different colours, and wherein a is an integer that is at least two and ω is an integer that is at least two. In one embodiment, the reporter particles are configured to give rise to a secondary colour when reporter particles of two or more different colours are colocalized in the same spatial region, wherein the secondary colour resulting from the colocalization of the reporter particles of two or more different colours from the ω different colours is distinct from another secondary colour resulting from the colocalization of reporter particles of other combinations of colours from the ω different colours.";"WO";"SG2017/050645";"1473-0197"
497314108;"MICHAEL S. SEIFNER ET AL: 'Pushing the Composition Limit of Anisotropic Ge 1- x Sn x Nanostructures and Determination of Their Thermal Stability', CHEMISTRY OF MATERIALS, vol. 29, no. 22, 13 November 2017 (2017-11-13), pages 9802 - 9813, XP055522687, ISSN: 0897-4756, DOI: 10.1021/acs.chemmater.7b03969";"B82Y  40/00";"La présente invention concerne une structure d'alliage comprenant du germanium (Ge) et de l'étain (Sn) caractérisée en ce qu'elle se présente sous la forme de filament dont le diamètre est inférieur à 200 nanomètres, appelé nanofilament, et en ce que l'alliage comprend au moins 10% d'étain (Sn) en pourcentage atomique (at%) ; un procédé de préparation d'une telle structure et ses applications.";"FR";"1851698";"0897-4756"
